birth_year,gender,used_time,transportation_type,transportation_num,station_name,getonoff_code,transfer_result,amt
1982,F,2022-01-26 09:11:00,SUB,미확인노선,신중동,R,N,1250
1990,F,2022-01-26 10:40:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-01-26 10:54:00,BUS,52,부천시청역5번출구,A,N,0
1990,F,2022-01-26 13:19:00,SUB,미확인노선,부천시청,R,N,1250
1990,M,2022-01-26 18:09:00,BUS,50,중앙병원입구.송내자이아파트,R,N,1450
1979,F,2022-01-26 18:38:00,SUB,미확인노선,까치울,A,N,0
1979,F,2022-01-26 18:39:00,BUS,017-1,까치울역3번출구,R,Y,50
1979,F,2022-01-26 18:49:00,BUS,017-1,원종사거리,A,Y,100
1990,M,2022-01-26 18:52:00,BUS,50,여월중,A,N,0
1983,M,2022-01-26 21:11:00,SUB,미확인노선,신중동,R,N,1250
1983,M,2022-01-26 21:19:00,SUB,미확인노선,상동,A,N,0
1967,M,2022-01-26 21:47:00,SUB,1호선,중동,A,N,200
1982,F,2022-01-26 22:20:00,SUB,미확인노선,신중동,A,N,300
1976,F,2022-01-27 07:10:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-01-27 07:20:00,BUS,3,축협원미지점,A,N,0
1967,M,2022-01-27 07:23:00,SUB,1호선,중동,R,N,1250
1979,F,2022-01-27 07:39:00,BUS,017-1,오정농협,R,N,1300
1979,F,2022-01-27 07:50:00,BUS,017-1,까치울역2번출구,A,N,0
1979,F,2022-01-27 07:52:00,SUB,미확인노선,까치울,R,Y,0
1990,M,2022-01-27 08:08:00,BUS,50,여월중,R,N,1450
1990,M,2022-01-27 08:39:00,BUS,50,중앙병원입구.송내자이아파트,A,N,0
1982,F,2022-01-27 09:01:00,SUB,미확인노선,신중동,R,N,1250
1976,F,2022-01-27 10:34:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-01-27 10:47:00,BUS,3,부천역.국민은행,A,N,0
1990,F,2022-01-27 13:08:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-01-27 13:15:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-01-27 13:18:00,SUB,미확인노선,신중동,R,Y,0
1983,M,2022-01-27 14:32:00,BUS,19,중동역,R,N,1450
1983,M,2022-01-27 14:46:00,BUS,19,부천시청역2번출구.현대백화점.이마트,A,N,0
2004,M,2022-01-27 16:12:00,BUS,52,부천시청역5번출구,R,N,1010
2004,M,2022-01-27 16:20:00,BUS,52,상동역8번출구.세이브존,A,N,0
2004,M,2022-01-27 16:25:00,BUS,27,부천터미널소풍,R,Y,0
1959,F,2022-01-27 16:35:00,BUS,8,한라마을.덕유마을,R,N,1450
2004,M,2022-01-27 16:39:00,BUS,27,송내역.로데오거리,A,Y,0
1959,F,2022-01-27 16:43:00,BUS,8,부명고.순천향대학병원,A,N,0
2004,M,2022-01-27 16:49:00,BUS,53,송내역B,R,Y,0
2004,M,2022-01-27 17:17:00,BUS,53,삼익세라믹아파트.SKVIEW아파트,A,Y,0
1992,F,2022-01-27 17:48:00,BUS,50,대성병원,R,N,1450
1992,F,2022-01-27 18:00:00,BUS,50,KT부천지사,A,N,0
1990,M,2022-01-27 18:06:00,BUS,50,중앙병원입구.송내자이아파트,R,N,1450
1979,F,2022-01-27 18:38:00,SUB,미확인노선,까치울,A,N,0
1979,F,2022-01-27 18:42:00,BUS,017-1,까치울역3번출구,R,Y,50
1990,M,2022-01-27 18:45:00,BUS,50,여월중,A,N,0
1979,F,2022-01-27 18:54:00,BUS,017-1,오정농협,A,Y,100
1982,F,2022-01-27 20:23:00,SUB,미확인노선,신중동,A,N,300
2004,M,2022-01-27 21:22:00,BUS,56,삼익세라믹아파트.SKVIEW아파트,R,N,1010
1992,F,2022-01-27 21:36:00,BUS,12-1,부천시청역2번출구.현대백화점.이마트,R,N,1450
2004,M,2022-01-27 21:46:00,BUS,56,신중동역4번출구.롯데백화점,A,N,0
1967,M,2022-01-27 21:52:00,SUB,1호선,중동,A,N,200
1967,M,2022-01-28 07:22:00,SUB,1호선,중동,R,N,1250
1979,F,2022-01-28 07:42:00,BUS,95,오정농협,R,N,1450
1979,F,2022-01-28 07:51:00,BUS,95,부천종합운동장역4번출구,A,N,0
1979,F,2022-01-28 07:54:00,SUB,미확인노선,부천종합운동장,R,Y,0
1990,M,2022-01-28 08:07:00,BUS,50,여월중,R,N,1450
1990,M,2022-01-28 08:40:00,BUS,50,중앙병원입구.송내자이아파트,A,N,0
1982,F,2022-01-28 09:07:00,SUB,미확인노선,신중동,R,N,1250
1990,F,2022-01-28 12:21:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-01-28 12:29:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-01-28 12:33:00,SUB,미확인노선,신중동,R,Y,0
1979,F,2022-01-28 14:45:00,SUB,미확인노선,까치울,A,N,0
1979,F,2022-01-28 14:55:00,BUS,017-1,까치울역3번출구,R,Y,50
1979,F,2022-01-28 15:13:00,BUS,017-1,오정농협,A,Y,100
1990,M,2022-01-28 18:16:00,BUS,50,중앙병원입구.송내자이아파트,R,N,1450
1990,M,2022-01-28 18:50:00,BUS,50,여월중,A,N,0
1990,F,2022-01-28 19:10:00,SUB,미확인노선,신중동,A,N,0
1982,F,2022-01-28 19:15:00,SUB,미확인노선,신중동,A,N,300
1990,F,2022-01-28 19:24:00,BUS,52,신중동역3번출구.원미경찰서.롯데백화점,R,Y,200
1990,F,2022-01-28 19:31:00,BUS,52,대성병원.심곡천사거리,A,Y,0
1967,M,2022-01-28 21:52:00,SUB,1호선,중동,A,N,200
1990,M,2022-01-29 07:03:00,BUS,70-2,여월중,R,N,1450
1990,M,2022-01-29 07:12:00,BUS,70-2,춘의역6번출구,A,N,0
1990,M,2022-01-29 07:14:00,SUB,미확인노선,춘의,R,Y,0
1967,M,2022-01-29 07:27:00,SUB,1호선,중동,R,N,1250
1979,F,2022-01-29 09:29:00,SUB,미확인노선,까치울,R,N,1250
1959,F,2022-01-29 12:37:00,SUB,1호선,송내,R,N,1250
1959,F,2022-01-29 12:46:00,SUB,1호선,부천,A,N,0
1979,F,2022-01-29 13:46:00,SUB,미확인노선,까치울,A,N,300
1967,M,2022-01-29 21:45:00,SUB,1호선,중동,A,N,200
1967,M,2022-01-30 11:52:00,SUB,1호선,중동,R,N,1250
1967,M,2022-01-30 12:01:00,SUB,1호선,부천,A,N,0
1979,F,2022-01-30 14:01:00,BUS,3,오정농협,R,N,1450
1967,M,2022-01-30 16:47:00,SUB,1호선,부천,R,N,1250
1967,M,2022-01-30 17:40:00,SUB,1호선,중동,A,N,0
1967,M,2022-01-31 07:26:00,SUB,1호선,중동,R,N,1250
1990,M,2022-01-31 11:11:00,BUS,95,영화아파트,R,N,1450
1990,M,2022-01-31 11:29:00,BUS,95,종합운동장,A,N,0
1990,M,2022-01-31 12:36:00,BUS,60,부천종합운동장역5번출구,R,N,1450
1990,M,2022-01-31 12:46:00,BUS,60,근화아파트,A,N,0
1967,M,2022-01-31 21:45:00,SUB,1호선,중동,A,N,200
1990,M,2022-02-02 07:04:00,BUS,50,여월중,R,N,1450
1990,M,2022-02-02 07:11:00,BUS,50,춘의역6번출구,A,N,0
1990,M,2022-02-02 07:13:00,SUB,미확인노선,춘의,R,Y,0
1990,M,2022-02-02 17:28:00,SUB,미확인노선,춘의,A,N,100
1990,M,2022-02-02 17:33:00,BUS,50,춘의역7번출구,R,Y,200
1991,F,2022-02-02 17:37:00,SUB,미확인노선,까치울,R,N,1250
1990,M,2022-02-02 17:43:00,BUS,50,여월중,A,Y,0
1976,F,2022-02-03 06:46:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-02-03 06:55:00,BUS,3,축협원미지점,A,N,0
1990,M,2022-02-03 08:06:00,BUS,50,여월중,R,N,1450
1990,M,2022-02-03 08:38:00,BUS,50,중앙병원입구.송내자이아파트,A,N,0
1992,F,2022-02-03 08:53:00,BUS,5,세일병원입구,R,N,1450
1990,M,2022-02-03 12:40:00,BUS,103-1,송내역남부,A,N,0
1990,M,2022-02-03 12:40:00,BUS,12-1,은하마을.덕유마을,R,N,1450
1990,M,2022-02-03 12:46:00,BUS,8,송내역A,R,Y,200
1990,M,2022-02-03 12:58:00,BUS,12-1,송내역C,A,N,0
1990,F,2022-02-03 13:01:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-02-03 13:09:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-03 13:12:00,SUB,미확인노선,신중동,R,Y,0
1990,M,2022-02-03 13:14:00,BUS,8,부천체육관.부천아이파크,A,Y,0
1990,M,2022-02-03 13:33:00,BUS,302,부천실내체육관,R,Y,200
1990,M,2022-02-03 13:41:00,BUS,302,송내역.로데오거리,A,Y,0
1990,M,2022-02-03 13:45:00,BUS,14-1,송내역남부,R,Y,0
1990,M,2022-02-03 13:48:00,BUS,14-1,구산사거리,A,Y,0
1990,M,2022-02-03 14:50:00,SUB,미확인노선,부천시청,A,N,200
1976,F,2022-02-03 15:51:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-02-03 16:05:00,BUS,3,축협원미지점,A,N,0
1959,F,2022-02-03 16:22:00,BUS,8,부천체육관,R,N,1450
1959,F,2022-02-03 16:40:00,BUS,8,복사골문화센터,A,N,0
1990,M,2022-02-03 18:09:00,BUS,50,중앙병원입구.송내자이아파트,R,N,1450
1976,F,2022-02-03 18:36:00,BUS,3,축협원미지점,R,N,1450
1990,M,2022-02-03 18:51:00,BUS,50,여월중,A,N,0
1976,F,2022-02-03 18:54:00,BUS,3,KT부천지사,A,N,0
1967,M,2022-02-04 07:22:00,SUB,1호선,중동,R,N,1250
1990,M,2022-02-04 08:06:00,BUS,50,여월중,R,N,1450
1990,M,2022-02-04 08:41:00,BUS,50,중앙병원입구.송내자이아파트,A,N,0
1990,F,2022-02-04 12:21:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-02-04 12:30:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-04 12:33:00,SUB,미확인노선,신중동,R,Y,0
1976,F,2022-02-04 14:10:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-02-04 14:21:00,BUS,3,축협원미지점,A,N,0
1976,F,2022-02-04 15:53:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-02-04 16:04:00,BUS,3,시민운동장.시민회관,A,N,0
1990,M,2022-02-04 18:06:00,BUS,50,중앙병원입구.송내자이아파트,R,N,1450
1990,M,2022-02-04 18:46:00,BUS,50,여월중,A,N,0
1967,M,2022-02-04 21:54:00,SUB,1호선,중동,A,N,200
1990,M,2022-02-05 07:13:00,BUS,70-2,여월중,R,N,1450
1990,M,2022-02-05 07:22:00,BUS,70-2,춘의역6번출구,A,N,0
1990,M,2022-02-05 07:23:00,SUB,미확인노선,춘의,R,Y,0
1967,M,2022-02-05 07:25:00,SUB,1호선,중동,R,N,1250
1990,M,2022-02-05 11:16:00,BUS,12-1,은하마을.덕유마을,R,N,1450
1990,M,2022-02-05 11:18:00,BUS,12-1,신중동행정복지센터.고용노동지청,A,N,0
1990,M,2022-02-05 17:30:00,SUB,미확인노선,춘의,A,N,100
1990,M,2022-02-05 17:33:00,BUS,661,춘의역,R,Y,0
1990,M,2022-02-05 17:43:00,BUS,661,여월중,A,Y,0
2004,M,2022-02-05 19:58:00,BUS,8106,상동역1번출구.부천터미널소풍.홈플러스,A,Y,400
2004,M,2022-02-05 20:02:00,BUS,66,상동역1번출구.부천터미널소풍.홈플러스,R,Y,0
2004,M,2022-02-05 20:07:00,BUS,66,계룡리슈빌,A,Y,0
1967,M,2022-02-05 21:45:00,SUB,1호선,중동,A,N,200
1990,M,2022-02-06 11:23:00,BUS,59-1,여월중,R,N,1450
2004,M,2022-02-06 12:57:00,BUS,19,은하쌍용아파트,R,N,1010
2004,M,2022-02-06 13:03:00,BUS,19,부명고.순천향대학병원,A,N,0
2004,M,2022-02-06 16:56:00,BUS,87,부명고.순천향대학병원,R,N,870
2004,M,2022-02-06 17:02:00,BUS,87,송내역.로데오거리,A,N,0
2004,M,2022-02-06 17:05:00,SUB,1호선,송내,R,Y,0
2004,M,2022-02-06 17:37:00,BUS,65-1,신동아아파트,A,Y,80
1967,M,2022-02-07 07:21:00,SUB,1호선,중동,R,N,1250
1990,M,2022-02-07 08:10:00,BUS,50,여월중,R,N,1450
1990,M,2022-02-07 08:42:00,BUS,50,중앙병원입구.송내자이아파트,A,N,0
1982,F,2022-02-07 08:55:00,SUB,미확인노선,신중동,R,N,1250
1986,M,2022-02-07 12:26:00,BUS,017-1,복지교회.여월성당,R,N,1300
1986,M,2022-02-07 12:41:00,SUB,1호선,역곡,R,N,1250
1986,M,2022-02-07 12:47:00,SUB,1호선,역곡,A,N,0
1986,M,2022-02-07 13:13:00,SUB,1호선,역곡,R,N,1250
1986,M,2022-02-07 13:22:00,SUB,1호선,부천,A,N,0
1986,M,2022-02-07 13:35:00,BUS,606,부천북부역농협,R,Y,0
1986,M,2022-02-07 13:50:00,BUS,606,성곡동주민센터,A,Y,0
1976,F,2022-02-07 14:43:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-02-07 14:53:00,BUS,3,축협원미지점,A,N,0
1976,F,2022-02-07 18:41:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-02-07 19:02:00,BUS,3,시민운동장.시민회관,A,N,0
1990,M,2022-02-07 21:12:00,BUS,50,송내역남부,R,N,1450
1990,M,2022-02-07 21:41:00,BUS,50,여월중,A,N,0
1967,M,2022-02-07 21:50:00,SUB,1호선,중동,A,N,200
1982,F,2022-02-07 22:22:00,SUB,미확인노선,신중동,A,N,300
1976,F,2022-02-08 06:52:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-02-08 07:00:00,BUS,3,축협원미지점,A,N,0
1967,M,2022-02-08 07:21:00,SUB,1호선,중동,R,N,1250
1982,F,2022-02-08 09:08:00,SUB,미확인노선,신중동,R,N,1250
1976,F,2022-02-08 11:04:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-02-08 11:16:00,BUS,3,KT부천지사,A,N,0
1990,M,2022-02-08 11:38:00,BUS,5-3,은하마을.덕유마을,R,N,1450
1990,M,2022-02-08 11:51:00,BUS,5-3,상동역6번출구.세이브존,A,N,0
1990,F,2022-02-08 12:58:00,BUS,52,부천시민학습원,R,N,1450
2004,M,2022-02-08 13:03:00,BUS,80,은하쌍용아파트,R,N,870
1990,F,2022-02-08 13:09:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-08 13:13:00,SUB,미확인노선,신중동,R,Y,0
2004,M,2022-02-08 13:16:00,BUS,80,송내역.로데오거리,A,N,0
2004,M,2022-02-08 13:47:00,BUS,53,송내역B,R,Y,140
2004,M,2022-02-08 14:08:00,BUS,53,삼익세라믹아파트.SKVIEW아파트,A,Y,0
1976,F,2022-02-08 15:25:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-02-08 15:37:00,BUS,3,풍림아파트.부천다문화지원센터,A,N,0
2004,M,2022-02-08 16:02:00,SUB,서해선,소사,R,N,720
2004,M,2022-02-08 16:15:00,SUB,1호선,송내,A,N,0
2004,M,2022-02-08 16:21:00,BUS,8106,송내역남부(광역버스),R,Y,1420
1990,F,2022-02-08 19:29:00,SUB,미확인노선,신중동,A,N,0
1990,F,2022-02-08 19:31:00,BUS,52,신중동역3번출구.원미경찰서.롯데백화점,R,Y,200
1990,F,2022-02-08 19:42:00,BUS,52,부천시민학습원,A,Y,0
1982,F,2022-02-08 21:38:00,SUB,미확인노선,신중동,A,N,300
1967,M,2022-02-08 21:47:00,SUB,1호선,중동,A,N,200
2004,M,2022-02-08 22:11:00,BUS,8106,상동역1번출구.부천터미널소풍.홈플러스,A,Y,400
2004,M,2022-02-08 22:13:00,BUS,52,상동역1번출구.부천터미널소풍.홈플러스,R,Y,0
2004,M,2022-02-08 22:20:00,BUS,52,계룡리슈빌,A,Y,0
1967,M,2022-02-09 07:22:00,SUB,1호선,중동,R,N,1250
1982,F,2022-02-09 12:18:00,SUB,미확인노선,신중동,R,N,1250
1990,F,2022-02-09 13:01:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-02-09 13:10:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-09 13:13:00,SUB,미확인노선,신중동,R,Y,0
1992,F,2022-02-09 18:41:00,BUS,5,부천시청역2번출구.현대백화점.이마트,R,N,1450
1990,F,2022-02-09 19:17:00,SUB,미확인노선,신중동,A,N,0
1990,F,2022-02-09 19:24:00,BUS,52,신중동역3번출구.원미경찰서.롯데백화점,R,Y,200
1990,F,2022-02-09 19:31:00,BUS,52,부천시민학습원,A,Y,0
1982,F,2022-02-09 20:03:00,SUB,미확인노선,신중동,A,N,300
1967,M,2022-02-09 21:46:00,SUB,1호선,중동,A,N,200
1976,F,2022-02-10 06:46:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-02-10 06:55:00,BUS,3,축협원미지점,A,N,0
1967,M,2022-02-10 07:22:00,SUB,1호선,중동,R,N,1250
1976,F,2022-02-10 10:44:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-02-10 10:58:00,BUS,3,시민운동장.시민회관,A,N,0
2004,M,2022-02-10 11:20:00,SUB,미확인노선,부천시청,R,N,720
1990,F,2022-02-10 13:01:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-02-10 13:08:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-10 13:13:00,SUB,미확인노선,신중동,R,Y,0
1976,F,2022-02-10 17:05:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-02-10 17:20:00,BUS,3,KT부천지사,A,N,0
2004,M,2022-02-10 18:58:00,BUS,24,상동역1번출구.부천터미널소풍.홈플러스,A,N,0
2004,M,2022-02-10 19:02:00,BUS,52,상동역1번출구.부천터미널소풍.홈플러스,R,Y,140
2004,M,2022-02-10 19:08:00,BUS,52,신중동역3번출구.롯데백화점,A,Y,0
1990,F,2022-02-10 19:16:00,SUB,미확인노선,신중동,A,N,0
1990,F,2022-02-10 19:26:00,BUS,52,신중동역3번출구.원미경찰서.롯데백화점,R,Y,200
1990,F,2022-02-10 19:37:00,BUS,52,부천시민학습원,A,Y,0
1967,M,2022-02-10 21:46:00,SUB,1호선,중동,A,N,200
1967,M,2022-02-11 07:22:00,SUB,1호선,중동,R,N,1250
1986,M,2022-02-11 08:51:00,SUB,미확인노선,부천시청,R,N,1250
2004,M,2022-02-11 10:22:00,SUB,미확인노선,신중동,R,N,720
2004,M,2022-02-11 10:28:00,SUB,미확인노선,부천종합운동장,A,N,0
2004,M,2022-02-11 10:57:00,SUB,미확인노선,부천종합운동장,R,N,720
2004,M,2022-02-11 11:12:00,SUB,미확인노선,신중동,A,N,0
1992,F,2022-02-11 12:20:00,BUS,50,도당주민지원센터,R,N,1450
1990,F,2022-02-11 12:58:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-02-11 13:09:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-11 13:12:00,SUB,미확인노선,신중동,R,Y,0
1992,F,2022-02-11 17:59:00,BUS,5,부천시청역2번출구.현대백화점.이마트,R,N,1450
1990,F,2022-02-11 19:11:00,SUB,미확인노선,신중동,A,N,0
1990,F,2022-02-11 19:19:00,BUS,52,신중동역3번출구.원미경찰서.롯데백화점,R,Y,200
1990,F,2022-02-11 19:26:00,BUS,52,부천시민학습원,A,Y,0
1986,M,2022-02-11 19:39:00,SUB,미확인노선,상동,A,N,300
1991,F,2022-02-11 21:12:00,BUS,70-2,춘의역7번출구,R,N,1450
1991,F,2022-02-11 21:18:00,BUS,70-2,도당사거리.도당중학교,A,N,0
1967,M,2022-02-11 21:53:00,SUB,1호선,중동,A,N,200
1967,M,2022-02-12 07:26:00,SUB,1호선,중동,R,N,1250
2004,M,2022-02-12 10:39:00,BUS,8106,부천터미널소풍,R,N,2140
1986,M,2022-02-12 16:17:00,BUS,8106,부천터미널소풍,R,N,3050
1990,M,2022-02-12 16:26:00,BUS,12-1,은하마을.덕유마을,R,N,1450
1991,F,2022-02-12 16:39:00,SUB,미확인노선,춘의,R,N,1250
1990,M,2022-02-12 16:44:00,BUS,12-1,송내역C,A,N,0
1990,M,2022-02-12 16:45:00,SUB,1호선,송내,R,Y,0
1990,F,2022-02-12 18:35:00,BUS,75,대성병원,R,N,1450
1990,F,2022-02-12 18:58:00,BUS,75,서림아파트,A,N,0
2004,M,2022-02-12 21:05:00,BUS,8106,상동역1번출구.부천터미널소풍.홈플러스,A,Y,400
2004,M,2022-02-12 21:06:00,BUS,52,상동역1번출구.부천터미널소풍.홈플러스,R,Y,0
2004,M,2022-02-12 21:10:00,BUS,52,부천시청역1번출구,A,Y,0
1967,M,2022-02-12 21:45:00,SUB,1호선,중동,A,N,200
1990,F,2022-02-12 22:10:00,BUS,8,부강아파트,R,N,1450
1986,M,2022-02-12 22:28:00,BUS,8106,상동역1번출구.부천터미널소풍.홈플러스,A,Y,700
1990,F,2022-02-12 22:28:00,BUS,8,대성병원,A,N,0
1986,M,2022-02-12 22:38:00,BUS,5-3,상동역7번출구.세이브존,R,Y,0
1986,M,2022-02-12 22:47:00,BUS,5-3,금강마을상가.한라마을,A,Y,100
1967,M,2022-02-13 05:43:00,SUB,1호선,중동,R,N,1000
2004,M,2022-02-13 13:41:00,BUS,24,상동역8번출구세이브존,R,N,870
1986,M,2022-02-13 14:15:00,BUS,8106,상동역1번출구.부천터미널소풍.홈플러스,R,N,3050
1967,M,2022-02-13 22:11:00,SUB,1호선,중동,A,N,300
1992,F,2022-02-13 22:22:00,BUS,5-4,대성병원.심곡천사거리,R,N,1450
1986,M,2022-02-13 23:11:00,BUS,8106,상동역1번출구.부천터미널소풍.홈플러스,A,Y,500
1967,M,2022-02-14 07:22:00,SUB,1호선,중동,R,N,1250
1986,M,2022-02-14 08:43:00,SUB,미확인노선,상동,R,N,1250
1992,F,2022-02-14 08:53:00,BUS,5,세일병원입구,R,N,1450
1962,M,2022-02-14 18:12:00,BUS,60-1,삼정종합사회복지관,R,N,1450
1986,M,2022-02-14 19:31:00,SUB,미확인노선,상동,A,N,300
1967,M,2022-02-14 21:53:00,SUB,1호선,중동,A,N,200
1976,F,2022-02-15 06:46:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-02-15 06:55:00,BUS,3,축협원미지점,A,N,0
1967,M,2022-02-15 07:22:00,SUB,1호선,중동,R,N,1250
1986,M,2022-02-15 08:54:00,SUB,미확인노선,상동,R,N,1250
1976,F,2022-02-15 13:01:00,BUS,3,풍림아파트.부천다문화지원센터,R,N,1450
1990,F,2022-02-15 13:06:00,BUS,52,부천시민학습원,R,N,1450
1976,F,2022-02-15 13:11:00,BUS,3,KT부천지사,A,N,0
1990,F,2022-02-15 13:12:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-15 13:16:00,SUB,미확인노선,신중동,R,Y,0
2004,M,2022-02-15 16:58:00,BUS,6-2,부천시청역4번출구.현대백화점.경기예고,R,N,1610
2004,M,2022-02-15 17:00:00,BUS,6-2,부천터미널소풍,A,N,0
2004,M,2022-02-15 17:03:00,BUS,8106,부천터미널소풍,R,Y,1130
1986,M,2022-02-15 19:18:00,SUB,미확인노선,부천시청,A,N,300
1990,F,2022-02-15 19:42:00,BUS,52,부천시민학습원,R,N,1450
1967,M,2022-02-15 21:54:00,SUB,1호선,중동,A,N,200
2004,M,2022-02-15 22:41:00,BUS,8106,상동역1번출구.부천터미널소풍.홈플러스,A,Y,400
2004,M,2022-02-15 22:42:00,BUS,23-2,상동역1번출구.부천터미널소풍.홈플러스,R,Y,0
2004,M,2022-02-15 22:48:00,BUS,23-2,계룡리슈빌,A,Y,0
1967,M,2022-02-16 07:21:00,SUB,1호선,중동,R,N,1250
1990,F,2022-02-16 12:56:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-02-16 13:06:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-16 13:09:00,SUB,미확인노선,신중동,R,Y,0
1976,F,2022-02-16 14:45:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-02-16 14:57:00,BUS,3,축협원미지점,A,N,0
1976,F,2022-02-16 18:22:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-02-16 18:38:00,BUS,3,부천대입구,A,N,0
1986,M,2022-02-16 18:59:00,SUB,미확인노선,부천시청,A,N,300
1967,M,2022-02-16 21:42:00,SUB,1호선,중동,A,N,200
1976,F,2022-02-17 06:46:00,BUS,3,부천대입구,R,N,1450
1976,F,2022-02-17 06:55:00,BUS,3,축협원미지점,A,N,0
1967,M,2022-02-17 07:22:00,SUB,1호선,중동,R,N,1250
1986,M,2022-02-17 08:49:00,SUB,미확인노선,상동,R,N,1250
1992,F,2022-02-17 08:53:00,BUS,5,세일병원입구,R,N,1450
1976,F,2022-02-17 12:21:00,BUS,3,축협원미지점,R,N,1450
1976,F,2022-02-17 12:37:00,BUS,3,KT부천지사,A,N,0
1990,F,2022-02-17 13:11:00,BUS,52,부천시민학습원,R,N,1450
1990,F,2022-02-17 13:17:00,BUS,52,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
1990,F,2022-02-17 13:20:00,SUB,미확인노선,신중동,R,Y,0
2004,M,2022-02-17 17:03:00,BUS,8106,부천터미널소풍,R,N,2140
1986,M,2022-02-17 19:11:00,SUB,미확인노선,상동,A,N,300
1990,F,2022-02-17 19:39:00,BUS,52,대성병원.심곡천사거리,R,N,1450
1990,F,2022-02-17 19:40:00,BUS,52,부천시민학습원,A,N,0
1967,M,2022-02-17 21:50:00,SUB,1호선,중동,A,N,200
2004,M,2022-02-17 22:04:00,BUS,33,양지마을,A,N,0
2004,M,2022-02-17 23:01:00,BUS,8106,상동역1번출구.부천터미널소풍.홈플러스,A,Y,400
